,market_tms,btc_price,mkt_cap,total_volumes
699,2021-06-14 06:04:27.848,39615.82823288567,742183209418.9354,742183209418.9354
698,2021-06-14 05:00:20.549,39358.40439250044,737171424048.4667,737171424048.4667
697,2021-06-14 04:01:08.018,39037.47684795141,729397363490.229,729397363490.229
696,2021-06-14 03:01:22.313,39037.90715685882,731351260346.6628,731351260346.6628
695,2021-06-14 02:03:56.279,39345.61950624865,737114606796.8894,737114606796.8894
694,2021-06-14 01:02:50.555,39239.6649259652,734930613944.1882,734930613944.1882
693,2021-06-14 00:02:54.071,39147.70567879997,733402631079.1185,733402631079.1185
692,2021-06-13 23:01:45.147,38964.719676140725,729966819067.0121,729966819067.0121
691,2021-06-13 22:04:20.771,39091.120926626354,732398028055.444,732398028055.444
690,2021-06-13 21:02:22.023,39247.7296320754,735272343866.2601,735272343866.2601
689,2021-06-13 20:02:39.129,37802.59643277941,708196676766.4219,708196676766.4219
688,2021-06-13 19:01:05.633,37542.89951909138,703330781993.031,703330781993.031
687,2021-06-13 18:04:43.033,37615.904860148665,705102876334.453,705102876334.453
686,2021-06-13 17:01:53.501,37392.2967982125,700508316042.9268,700508316042.9268
685,2021-06-13 16:02:22.176,36009.43800860163,674596742586.648,674596742586.648
684,2021-06-13 15:03:38.098,35899.7287374583,672540349028.7177,672540349028.7177
683,2021-06-13 14:02:31.261,36003.3980848657,676570893808.2262,676570893808.2262
682,2021-06-13 13:01:20.295,35976.20879941563,673970848573.0309,673970848573.0309
681,2021-06-13 12:01:52.123,35834.93171078378,671291452215.2804,671291452215.2804
680,2021-06-13 11:03:00.805,36210.60514583573,678358830884.1737,678358830884.1737
679,2021-06-13 10:01:34.575,35774.72431399685,668889697432.6967,668889697432.6967
678,2021-06-13 09:02:40.480,35670.25122469481,667657912926.1172,667657912926.1172
677,2021-06-13 08:04:47.583,35336.27200640349,661976680683.5927,661976680683.5927
676,2021-06-13 07:03:34.098,35308.65173114214,659736135948.6305,659736135948.6305
675,2021-06-13 06:04:20.294,35123.98125075113,658020401531.941,658020401531.941
674,2021-06-13 05:02:58.603,35221.738076898764,659825794494.679,659825794494.679
673,2021-06-13 04:04:01.119,34950.574994032315,654747225761.0542,654747225761.0542
672,2021-06-13 03:03:54.508,35598.220966799665,666883000578.8981,666883000578.8981
671,2021-06-13 02:06:55.110,35965.1737507763,672681421098.4722,672681421098.4722
670,2021-06-13 01:03:52.017,35806.5542459164,670627924289.1787,670627924289.1787
669,2021-06-13 00:02:26.500,35666.14977877309,668148892256.3638,668148892256.3638
668,2021-06-12 23:02:07.843,35801.51238489293,670683371882.4178,670683371882.4178
667,2021-06-12 22:02:11.957,35997.64090092064,674356622157.107,674356622157.107
666,2021-06-12 21:04:28.759,36189.08254587784,677942061918.2523,677942061918.2523
665,2021-06-12 20:02:19.153,35878.95172986186,672131166441.0212,672131166441.0212
664,2021-06-12 19:03:24.732,36160.67601814776,675901033016.0569,675901033016.0569
663,2021-06-12 18:01:07.108,35884.71639704045,672236215133.9333,672236215133.9333
662,2021-06-12 17:01:31.822,35605.770814157775,667009349306.135,667009349306.135
661,2021-06-12 16:00:06.519,35481.06199868464,664679912026.401,664679912026.401
660,2021-06-12 15:00:56.783,35865.71304735257,671876634670.1953,671876634670.1953
659,2021-06-12 14:02:02.073,36232.201684578744,678740768965.5499,678740768965.5499
658,2021-06-12 13:02:47.685,36201.90532245127,678172102500.7457,678172102500.7457
657,2021-06-12 12:04:00.622,35672.62178728725,668255652012.7135,668255652012.7135
656,2021-06-12 11:02:46.164,36114.61221858375,676534561200.7705,676534561200.7705
655,2021-06-12 10:02:51.984,35217.561657024635,660012208268.9293,660012208268.9293
654,2021-06-12 09:25:37.422,35371.29432842351,661829647489.2422,661829647489.2422
653,2021-06-12 08:08:11.547,35660.23880657821,663984261560.4324,663984261560.4324
652,2021-06-12 07:03:13.777,35354.08752005952,662282818400.147,662282818400.147
651,2021-06-12 06:13:23.127,35248.187936356284,660300749603.1643,660300749603.1643
650,2021-06-12 05:04:51.413,35394.81961523122,662986204827.2417,662986204827.2417
649,2021-06-12 04:05:14.403,35621.885245284844,666563524825.9537,666563524825.9537
648,2021-06-12 03:04:13.356,35882.70978839858,673081507011.5266,673081507011.5266
647,2021-06-12 02:06:09.201,36425.2001565293,681429224516.976,681429224516.976
646,2021-06-12 01:13:54.029,37121.956199153814,695500169005.4792,695500169005.4792
645,2021-06-12 00:22:27.780,37253.82436267328,697809984410.6323,697809984410.6323
644,2021-06-11 23:10:38.702,37358.577094102395,699822347308.555,699822347308.555
643,2021-06-11 22:07:27.865,36919.7585078082,692228347331.8179,692228347331.8179
642,2021-06-11 21:07:27.902,37267.73704935574,701566388997.784,701566388997.784
641,2021-06-11 20:15:45.388,37340.37134900142,698626026714.9199,698626026714.9199
640,2021-06-11 19:05:43.643,37232.9102872323,694917053842.1631,694917053842.1631
639,2021-06-11 18:04:18.742,37032.50091843957,693708990407.1113,693708990407.1113
638,2021-06-11 17:02:08.788,36679.79935382919,687100196578.2783,687100196578.2783
637,2021-06-11 16:02:16.122,36998.85956881794,693075106058.7723,693075106058.7723
636,2021-06-11 15:04:28.622,37339.96137388097,699464030563.2552,699464030563.2552
635,2021-06-11 14:14:54.020,37495.90557734554,702384064599.7373,702384064599.7373
634,2021-06-11 13:08:58.668,37503.07816940933,701996569024.8169,701996569024.8169
633,2021-06-11 12:11:13.400,37392.53554248553,700446062167.9758,700446062167.9758
632,2021-06-11 11:21:30.636,37623.469169729055,704771289767.9277,704771289767.9277
631,2021-06-11 10:09:10.698,37332.85514793605,698097349615.3473,698097349615.3473
630,2021-06-11 09:02:02.694,37155.0711524639,696308302857.9497,696308302857.9497
629,2021-06-11 08:02:20.419,37175.41239337278,697873339975.2264,697873339975.2264
628,2021-06-11 07:07:27.811,36690.25190548898,687703194975.9451,687703194975.9451
627,2021-06-11 06:16:40.793,36871.22450181231,691383036681.0658,691383036681.0658
626,2021-06-11 05:11:52.336,37368.06957297326,693317915885.2246,693317915885.2246
625,2021-06-11 04:03:22.257,36766.50345015429,688712201552.4834,688712201552.4834
624,2021-06-11 03:09:01.186,36460.6932645086,681349507861.3112,681349507861.3112
623,2021-06-11 02:07:52.365,36370.131461191726,682466903788.4388,682466903788.4388
622,2021-06-11 01:17:11.222,36372.51629121928,682603741003.0712,682603741003.0712
621,2021-06-11 00:23:48.028,37061.69520391744,692934296564.8152,692934296564.8152
620,2021-06-10 23:21:10.793,36834.5483036146,689981738390.3478,689981738390.3478
619,2021-06-10 22:17:35.870,36715.26842930552,686789991746.5206,686789991746.5206
618,2021-06-10 21:09:46.122,36519.29968215202,681730701931.0957,681730701931.0957
617,2021-06-10 20:04:02.951,36853.73092950161,690338301735.6682,690338301735.6682
616,2021-06-10 19:05:42.981,36800.18736524844,686235805431.0562,686235805431.0562
615,2021-06-10 18:17:07.439,36606.83136379162,684536244897.8741,684536244897.8741
614,2021-06-10 17:14:23.023,36830.58799861873,689902574439.3549,689902574439.3549
613,2021-06-10 16:03:49.200,36822.10815176123,689741125131.6437,689741125131.6437
612,2021-06-10 15:07:11.638,37068.41548504061,695011311142.7035,695011311142.7035
611,2021-06-10 14:06:20.969,38043.34850582851,708973148283.4487,708973148283.4487
610,2021-06-10 13:13:57.810,37928.9329685827,713000253560.2971,713000253560.2971
609,2021-06-10 12:09:25.307,37920.02191530196,710304526685.6201,710304526685.6201
608,2021-06-10 11:02:36.426,37969.914268026994,719141874174.8523,719141874174.8523
607,2021-06-10 10:21:20.007,38407.469192323835,719503791247.7745,719503791247.7745
606,2021-06-10 09:02:48.785,36430.95772445519,682406011013.182,682406011013.182
605,2021-06-10 08:20:54.033,36896.59855241257,691126532678.3986,691126532678.3986
604,2021-06-10 07:05:48.644,36769.393948805344,690387547321.2194,690387547321.2194
603,2021-06-10 06:10:39.652,36811.62658240541,689530983033.194,689530983033.194
602,2021-06-10 05:24:08.692,37007.30616308907,693196101159.1614,693196101159.1614
601,2021-06-10 04:17:00.297,37160.97892502427,695156987608.4792,695156987608.4792
600,2021-06-10 03:06:36.893,37291.127649057686,696339655282.5431,696339655282.5431
599,2021-06-10 02:23:43.849,36952.04197456722,692158157948.3641,692158157948.3641
598,2021-06-10 01:17:01.842,37352.78694160601,697164264760.7002,697164264760.7002
597,2021-06-10 00:13:48.421,37484.664195215475,701611941276.9109,701611941276.9109
596,2021-06-09 23:01:42.852,37187.32990134096,696561677605.4822,696561677605.4822
595,2021-06-09 22:09:25.136,36811.101617175664,689547024836.1268,689547024836.1268
594,2021-06-09 21:07:01.473,36631.06835217039,683642808162.6162,683642808162.6162
593,2021-06-09 20:27:57.920,36319.42107018736,680397315198.261,680397315198.261
592,2021-06-09 19:08:53.248,36082.51081801241,676353343582.9066,676353343582.9066
591,2021-06-09 18:08:57.138,36671.37463228384,685077787914.8666,685077787914.8666
590,2021-06-09 17:04:09.815,36608.34215251187,685712431017.4124,685712431017.4124
589,2021-06-09 16:11:50.369,36352.993565534816,682426998251.7618,682426998251.7618
588,2021-06-09 15:01:58.855,34845.653798828804,652693279238.4401,652693279238.4401
587,2021-06-09 14:10:53.498,35052.9419019317,655890891046.6296,655890891046.6296
586,2021-06-09 13:12:03.774,34930.451105394575,654426072800.7118,654426072800.7118
585,2021-06-09 12:04:51.763,35015.14118775766,655865983452.2997,655865983452.2997
584,2021-06-09 11:04:35.862,34671.85341117064,649435019059.2961,649435019059.2961
583,2021-06-09 10:14:11.078,34116.01955521385,642044273299.3198,642044273299.3198
582,2021-06-09 09:09:11.084,34021.343049155614,636462364803.6125,636462364803.6125
581,2021-06-09 08:11:08.889,34046.3298852704,637715608648.9607,637715608648.9607
580,2021-06-09 07:03:00.980,34472.32568559134,640910223470.7484,640910223470.7484
579,2021-06-09 06:02:23.671,33555.60456025286,628521002560.4696,628521002560.4696
578,2021-06-09 05:17:45.971,32960.48472186524,616713710034.9921,616713710034.9921
577,2021-06-09 04:07:24.088,32994.4286964301,618944472553.1964,618944472553.1964
576,2021-06-09 03:12:42.880,32858.18793294639,615453574896.8457,615453574896.8457
575,2021-06-09 02:03:48.322,32580.52347930153,610301664935.0942,610301664935.0942
574,2021-06-09 01:03:40.403,33068.382391693,619700837191.9081,619700837191.9081
573,2021-06-09 00:21:33.212,33175.471093744796,621941131674.5122,621941131674.5122
572,2021-06-08 23:07:18.924,33502.495641704016,627248531245.156,627248531245.156
571,2021-06-08 22:08:10.454,33687.46407932961,630256698060.2952,630256698060.2952
570,2021-06-08 21:17:15.270,33824.01449255191,633704129438.7601,633704129438.7601
569,2021-06-08 20:15:41.942,32876.76465815952,619593561232.4294,619593561232.4294
568,2021-06-08 19:03:29.142,32834.072143508434,614990773774.8145,614990773774.8145
567,2021-06-08 18:11:35.712,32455.05312195726,604579463436.4489,604579463436.4489
566,2021-06-08 17:17:07.318,32211.88102298165,603282315134.1609,603282315134.1609
565,2021-06-08 16:13:03.897,32170.772253352556,596474216989.9191,596474216989.9191
564,2021-06-08 15:17:00.080,31681.5626680888,595853631782.015,595853631782.015
563,2021-06-08 14:14:55.161,32305.440546815655,605081709077.8708,605081709077.8708
562,2021-06-08 13:03:54.602,32995.0342038232,617996759672.3691,617996759672.3691
561,2021-06-08 12:08:33.549,33160.47415672189,621178092415.7202,621178092415.7202
560,2021-06-08 11:16:26.786,32948.29523819544,614740098475.4553,614740098475.4553
559,2021-06-08 10:04:14.964,32921.85579502019,616620992778.2335,616620992778.2335
558,2021-06-08 09:13:57.760,32943.00675106937,617015927846.1791,617015927846.1791
557,2021-06-08 08:07:15.415,33072.17978160258,619708231217.3425,619708231217.3425
556,2021-06-08 07:07:54.034,32694.173772751714,613251514167.4744,613251514167.4744
555,2021-06-08 06:19:04.658,32997.87913680649,618903500218.5912,618903500218.5912
554,2021-06-08 05:12:16.061,33099.955225023376,618071978018.2946,618071978018.2946
553,2021-06-08 04:08:47.024,32991.15279832795,618345506976.0905,618345506976.0905
552,2021-06-08 03:17:54.962,32679.00971257657,610196249126.6736,610196249126.6736
551,2021-06-08 02:17:23.042,33781.85821342629,632023378821.6304,632023378821.6304
550,2021-06-08 01:17:42.556,33867.995206882566,632623837490.0272,632623837490.0272
549,2021-06-08 00:15:08.218,33901.49946654206,626527049947.8439,626527049947.8439
548,2021-06-07 23:18:20.643,34183.15073273006,639133384812.0659,639133384812.0659
547,2021-06-07 22:04:21.495,34150.23838263321,637811546429.7207,637811546429.7207
546,2021-06-07 21:02:48.672,34412.65611550827,654063417740.7992,654063417740.7992
545,2021-06-07 20:23:05.168,35615.075301396675,666755242653.0115,666755242653.0115
544,2021-06-07 19:06:30.210,35498.5405470294,664526346821.4255,664526346821.4255
543,2021-06-07 18:05:52.767,35731.729189386555,668877031673.5846,668877031673.5846
542,2021-06-07 17:06:27.558,35759.790897315135,670054231548.8654,670054231548.8654
541,2021-06-07 16:04:09.872,36064.75952119722,675464526801.5212,675464526801.5212
540,2021-06-07 15:08:56.280,36113.09984278064,676696161221.0242,676696161221.0242
539,2021-06-07 14:12:11.501,36252.995957041225,678724216426.6143,678724216426.6143
538,2021-06-07 13:07:30.049,36746.28955362957,687497413369.7472,687497413369.7472
537,2021-06-07 12:03:30.136,36458.705610404264,683214991230.2648,683214991230.2648
536,2021-06-07 11:04:00.035,36668.00241272216,686755457203.9023,686755457203.9023
535,2021-06-07 10:09:16.465,36441.63076617016,681017038047.8263,681017038047.8263
534,2021-06-07 09:02:22.163,36204.59083860269,678073283699.4219,678073283699.4219
533,2021-06-07 08:04:48.622,36216.415125741165,678293146435.0969,678293146435.0969
532,2021-06-07 07:12:26.894,36110.8681903359,676315936478.2772,676315936478.2772
531,2021-06-07 06:12:49.417,36277.42533250393,679512846460.6027,679512846460.6027
530,2021-06-07 05:03:55.076,36356.034055962766,680904636135.0771,680904636135.0771
529,2021-06-07 04:13:13.524,36654.01540186706,686505966914.1738,686505966914.1738
528,2021-06-07 03:08:04.354,36750.90365081315,688154149142.8516,688154149142.8516
527,2021-06-07 02:16:17.611,36740.145420534325,689218953713.8206,689218953713.8206
526,2021-06-07 01:12:13.494,36326.57449502619,680348607580.6346,680348607580.6346
525,2021-06-07 00:02:14.276,35834.4744744042,671131079523.7289,671131079523.7289
524,2021-06-06 23:03:38.262,35502.10823448369,664905423318.2994,664905423318.2994
523,2021-06-06 22:11:48.590,35927.2869345765,672868217210.3527,672868217210.3527
522,2021-06-06 21:03:31.080,35933.0700048548,671013285890.3486,671013285890.3486
521,2021-06-06 20:02:50.608,35751.353728901304,669910285290.604,669910285290.604
520,2021-06-06 19:12:34.382,35852.89329760041,671588120535.0272,671588120535.0272
519,2021-06-06 18:12:51.116,36007.430432499124,674362460297.7773,674362460297.7773
518,2021-06-06 17:03:20.406,36236.62504054426,678653537333.2036,678653537333.2036
517,2021-06-06 16:03:08.795,36182.16101334534,677631487753.2269,677631487753.2269
516,2021-06-06 15:04:21.269,36166.70622013614,677341358103.0503,677341358103.0503
515,2021-06-06 14:03:49.172,35673.23835851259,669531828120.1675,669531828120.1675
514,2021-06-06 13:08:38.004,35907.93720604346,671952860492.5895,671952860492.5895
513,2021-06-06 12:04:24.213,35941.81753146294,673124396954.5833,673124396954.5833
512,2021-06-06 11:02:00.276,36011.613974451524,674430224034.9587,674430224034.9587
511,2021-06-06 10:09:54.078,36171.82444354311,677200436457.9166,677200436457.9166
510,2021-06-06 09:07:38.998,36356.78099088036,678805597889.8999,678805597889.8999
509,2021-06-06 08:03:45.232,36204.84958218684,678044857433.3901,678044857433.3901
508,2021-06-06 07:04:26.692,35869.38582895861,672203051182.3341,672203051182.3341
507,2021-06-06 06:05:42.021,36353.00006863151,678091598171.2175,678091598171.2175
506,2021-06-06 05:04:36.406,36142.4294129826,676872237512.5498,676872237512.5498
505,2021-06-06 04:03:37.073,35972.47365853124,673919512647.7173,673919512647.7173
504,2021-06-06 03:03:39.309,36169.5585581402,677407455271.2341,677407455271.2341
503,2021-06-06 02:11:08.787,36198.8142449228,677923682831.48,677923682831.48
502,2021-06-06 01:04:08.510,35585.51949290282,669057247439.0857,669057247439.0857
501,2021-06-06 00:29:29.628,35605.82192819249,666377577074.49,666377577074.49
500,2021-06-05 23:04:56.471,35072.140405020444,657271673450.3942,657271673450.3942
499,2021-06-05 22:26:11.520,35276.8203817989,659044325753.5013,659044325753.5013
498,2021-06-05 21:12:58.775,35690.35640778536,668349675906.589,668349675906.589
497,2021-06-05 20:02:39.854,35919.57615784364,672686556464.2286,672686556464.2286
496,2021-06-05 19:20:10.315,36106.03218397594,676630893388.3937,676630893388.3937
495,2021-06-05 18:16:27.028,36110.58063504028,675045936440.1991,675045936440.1991
494,2021-06-05 17:23:21.761,36013.742360369004,674342600632.6643,674342600632.6643
493,2021-06-05 16:19:02.049,36216.79903924117,679795712448.7936,679795712448.7936
492,2021-06-05 15:06:37.886,35768.72258095091,668452527156.9037,668452527156.9037
491,2021-06-05 14:29:09.267,35784.29045781879,667081894172.99,667081894172.99
490,2021-06-05 13:13:30.022,35878.85263427794,671914682757.2607,671914682757.2607
489,2021-06-05 12:01:55.614,35871.89689817136,670900467270.7545,670900467270.7545
488,2021-06-05 11:13:48.065,36502.43249184969,683591529472.9943,683591529472.9943
487,2021-06-05 10:02:12.532,36483.51345227092,683235877299.0405,683235877299.0405
486,2021-06-05 09:04:18.070,37916.83755472845,710457704989.2107,710457704989.2107
485,2021-06-05 08:11:26.067,37618.23559874935,704408365919.0092,704408365919.0092
484,2021-06-05 07:04:28.822,37854.81054774845,708911503995.3298,708911503995.3298
483,2021-06-05 06:24:03.234,37906.140164262004,709871812127.1698,709871812127.1698
482,2021-06-05 05:26:09.702,37654.425313250875,707792338247.5354,707792338247.5354
481,2021-06-05 04:23:45.976,37532.07161753579,702722145934.5466,702722145934.5466
480,2021-06-05 03:08:01.177,37966.09130631886,705254200556.8077,705254200556.8077
479,2021-06-05 02:13:43.747,37733.90719032725,706641446064.7852,706641446064.7852
478,2021-06-05 01:23:24.977,37639.60325076851,706122630068.4615,706122630068.4615
477,2021-06-05 00:13:02.467,36848.90969847585,691747462828.3618,691747462828.3618
476,2021-06-04 23:10:49.796,37160.49264251094,696210387136.9707,696210387136.9707
475,2021-06-04 22:13:05.049,37194.89076818564,696910955801.617,696910955801.617
474,2021-06-04 21:12:17.363,37220.568173879175,693844621400.371,693844621400.371
473,2021-06-04 20:23:15.703,36931.96735129054,691614796296.5963,691614796296.5963
472,2021-06-04 19:23:20.661,37104.58541405462,694853439320.1427,694853439320.1427
471,2021-06-04 18:22:40.511,37041.510413806485,693430058720.7053,693430058720.7053
470,2021-06-04 17:24:17.317,37048.44973178583,693597963647.8248,693597963647.8248
469,2021-06-04 16:09:22.993,36942.44512119395,693959176363.5999,693959176363.5999
468,2021-06-04 15:31:21.185,36800.74346784172,689152103410.7589,689152103410.7589
467,2021-06-04 14:20:44.245,36482.83371476816,685771148535.6736,685771148535.6736
466,2021-06-04 13:13:00.758,36952.62593769354,693421301613.4625,693421301613.4625
465,2021-06-04 12:02:56.219,36560.77259270907,684653223993.3286,684653223993.3286
464,2021-06-04 11:25:54.526,36744.456947589504,688708262420.8358,688708262420.8358
463,2021-06-04 10:09:46.535,36883.8021798372,689752967031.7373,689752967031.7373
462,2021-06-04 09:05:59.215,36654.866675749734,688859874517.8936,688859874517.8936
461,2021-06-04 08:01:50.109,36689.983538175286,687067858870.8331,687067858870.8331
460,2021-06-04 07:25:45.868,36321.02506181852,684393699179.8014,684393699179.8014
459,2021-06-04 06:14:07.499,37016.98052349003,693189453629.8883,693189453629.8883
458,2021-06-04 05:22:05.614,37051.88539085443,693842164814.6653,693842164814.6653
457,2021-06-04 04:21:29.663,37857.12217441533,709651706677.1755,709651706677.1755
456,2021-06-04 03:09:17.217,37697.47690286989,706257059373.9349,706257059373.9349
455,2021-06-04 02:07:42.265,37852.85857381362,708790185396.9227,708790185396.9227
454,2021-06-04 01:12:08.886,38580.63084372271,722444206078.3405,722444206078.3405
453,2021-06-04 00:02:16.214,39151.316183800314,733150718114.4554,733150718114.4554
452,2021-06-03 23:20:36.419,39100.67693184604,732201231259.5956,732201231259.5956
451,2021-06-03 22:20:08.986,38870.85777031304,726461561072.7964,726461561072.7964
450,2021-06-03 21:23:45.866,39007.68709203483,728941082669.0148,728941082669.0148
449,2021-06-03 20:16:03.840,38689.90425244057,722241132352.8195,722241132352.8195
448,2021-06-03 19:07:36.121,38572.11625694014,722650380017.375,722650380017.375
447,2021-06-03 18:15:54.345,39004.02475259959,730688896490.2485,730688896490.2485
446,2021-06-03 17:02:26.116,38985.79588772491,730039709819.0126,730039709819.0126
445,2021-06-03 16:24:40.137,38808.85267189685,726725571480.1205,726725571480.1205
444,2021-06-03 15:03:53.824,38679.34456127575,724297531695.6694,724297531695.6694
443,2021-06-03 14:06:50.538,38632.52938403128,720385591762.8671,720385591762.8671
442,2021-06-03 13:26:39.467,38983.81180169017,733968456455.4922,733968456455.4922
441,2021-06-03 12:17:17.064,38714.40661411464,726042728921.5157,726042728921.5157
440,2021-06-03 11:12:23.995,39312.65601425493,736150123011.331,736150123011.331
439,2021-06-03 10:29:08.850,39501.06567274244,739813170803.5002,739813170803.5002
438,2021-06-03 09:17:20.339,39278.56218045435,729905044561.7631,729905044561.7631
437,2021-06-03 08:02:30.666,38638.44675071115,723522302708.1041,723522302708.1041
436,2021-06-03 07:19:06.328,38768.500118200194,729039679403.6725,729039679403.6725
435,2021-06-03 06:07:31.970,38845.95090301609,727975318517.435,727975318517.435
434,2021-06-03 05:08:15.224,38194.55077192251,714503222959.1691,714503222959.1691
433,2021-06-03 04:01:50.933,37685.597778757234,705674350200.1494,705674350200.1494
432,2021-06-03 03:07:48.495,37408.51138091805,700287467050.6517,700287467050.6517
431,2021-06-03 02:03:15.650,37339.29109851071,699186851195.8568,699186851195.8568
430,2021-06-03 01:17:16.299,37526.227306049244,703283755322.5403,703283755322.5403
429,2021-06-03 00:29:36.966,37451.66084696522,700856299215.8691,700856299215.8691
428,2021-06-02 23:19:37.770,37587.03464933786,702817666750.9116,702817666750.9116
427,2021-06-02 22:15:56.330,37819.71580198498,709272945952.4545,709272945952.4545
426,2021-06-02 21:14:19.551,37829.75798437946,708365509446.4501,708365509446.4501
425,2021-06-02 20:16:15.460,37819.92108884459,709373499967.7157,709373499967.7157
424,2021-06-02 19:12:30.560,37992.982892428256,711416932969.4719,711416932969.4719
423,2021-06-02 18:06:18.580,38038.83585990388,711514338717.3635,711514338717.3635
422,2021-06-02 17:22:07.014,37838.106223849216,708514755230.9542,708514755230.9542
421,2021-06-02 16:21:19.142,38174.22541834545,714807661718.3627,714807661718.3627
420,2021-06-02 15:05:04.228,37955.609718952415,710679637482.7863,710679637482.7863
419,2021-06-02 14:03:51.423,37548.89096925111,703093821469.8306,703093821469.8306
418,2021-06-02 13:13:15.289,37191.42202358484,696734758345.6947,696734758345.6947
417,2021-06-02 12:08:51.848,37246.71370858916,696544058620.3491,696544058620.3491
416,2021-06-02 11:16:38.287,36981.367280797866,695244330555.743,695244330555.743
415,2021-06-02 10:21:01.445,37206.08881136927,696667939962.5231,696667939962.5231
414,2021-06-02 09:07:50.939,37480.23725328125,702262167086.468,702262167086.468
413,2021-06-02 08:19:17.191,37244.0286358696,698123858298.17,698123858298.17
412,2021-06-02 07:22:48.305,37298.892551596,693791906684.8601,693791906684.8601
411,2021-06-02 06:18:12.417,36874.6056731624,690611879881.6431,690611879881.6431
410,2021-06-02 05:16:24.267,36655.472370363466,687425170898.4971,687425170898.4971
409,2021-06-02 04:28:30.383,36734.905871017734,685645278622.2052,685645278622.2052
408,2021-06-02 03:17:01.835,36678.188247315295,683951451024.8486,683951451024.8486
407,2021-06-02 02:18:12.553,36415.858379488134,681140258841.9885,681140258841.9885
406,2021-06-02 01:05:04.937,36233.02956995787,678432898020.504,678432898020.504
405,2021-06-02 00:14:03.738,36663.448345927696,686805261463.8499,686805261463.8499
404,2021-06-01 23:04:08.402,36451.90782379425,682528255985.8103,682528255985.8103
403,2021-06-01 22:08:08.799,36382.023258541405,682241283143.9443,682241283143.9443
402,2021-06-01 21:11:21.449,36310.80393776413,679807557554.8959,679807557554.8959
401,2021-06-01 20:02:07.058,35892.79039421951,672056607341.3661,672056607341.3661
400,2021-06-01 19:12:56.554,36139.703584906296,676810348698.958,676810348698.958
399,2021-06-01 18:11:14.065,36351.505793257485,679833302171.5209,679833302171.5209
398,2021-06-01 17:19:31.120,35803.16148526509,672601845443.2642,672601845443.2642
397,2021-06-01 16:02:45.785,36234.01683840243,678440730987.9233,678440730987.9233
396,2021-06-01 15:10:48.067,36567.577691515566,684960322985.45,684960322985.45
395,2021-06-01 14:17:28.005,37277.75932093067,698021896001.8309,698021896001.8309
394,2021-06-01 13:20:59.028,35663.45300256384,674927237863.0883,674927237863.0883
393,2021-06-01 12:06:54.862,36561.672401943295,685701463858.4856,685701463858.4856
392,2021-06-01 11:16:38.136,36418.18019081183,680947589885.9996,680947589885.9996
391,2021-06-01 10:29:52.549,36498.418536307305,681496551187.2441,681496551187.2441
390,2021-06-01 09:48:13.198,36203.097210602224,676161950167.2307,676161950167.2307
389,2021-06-01 09:02:49.094,36149.3170817021,676843762741.0059,676843762741.0059
388,2021-06-01 07:11:46.229,37133.8669131556,695276179951.6704,695276179951.6704
387,2021-06-01 06:19:29.494,37464.24737657327,700138165424.8529,700138165424.8529
386,2021-06-01 05:12:08.744,36862.96734759514,690136446755.4789,690136446755.4789
385,2021-06-01 04:09:17.326,36635.540285086034,687568867445.5265,687568867445.5265
384,2021-06-01 03:21:02.607,37047.70128182215,693657522367.4202,693657522367.4202
383,2021-06-01 02:23:58.708,36793.937999422196,688904160108.2097,688904160108.2097
382,2021-06-01 01:31:55.575,37538.42379563594,706002237375.9067,706002237375.9067
381,2021-06-01 00:35:33.364,37715.79881980798,704859869920.3668,704859869920.3668
380,2021-05-31 23:06:50.207,36934.45109191966,691716491593.998,691716491593.998
379,2021-05-31 22:30:00.257,37230.11485435932,697595909218.9661,697595909218.9661
378,2021-05-31 21:07:04.104,36697.3754318973,686242366400.366,686242366400.366
377,2021-05-31 20:40:49.212,36795.61739536901,688216107412.4224,688216107412.4224
376,2021-05-31 19:31:22.392,36718.288034104466,687478563086.6678,687478563086.6678
375,2021-05-31 18:20:35.960,36869.580315002626,690918562985.55,690918562985.55
374,2021-05-31 17:17:47.466,37034.34979661484,694304018306.8583,694304018306.8583
373,2021-05-31 16:16:07.550,37058.86466787169,693069960108.0358,693069960108.0358
372,2021-05-31 15:26:13.905,37042.036692473484,690207231219.3685,690207231219.3685
371,2021-05-31 14:23:34.273,36564.41599359788,684590514758.726,684590514758.726
370,2021-05-31 13:12:50.084,36710.403663216464,687322683728.1827,687322683728.1827
369,2021-05-31 12:34:28.031,37095.23788409933,694526719856.4149,694526719856.4149
368,2021-05-31 11:30:18.124,36916.66536824945,691449506456.7587,691449506456.7587
367,2021-05-31 10:13:36.483,36494.15591723705,674442927012.5591,674442927012.5591
366,2021-05-31 09:11:19.087,36159.355061776616,676999599915.7632,676999599915.7632
365,2021-05-31 08:19:43.590,35809.81094861972,670842788023.8226,670842788023.8226
364,2021-05-31 07:12:40.876,35640.066069546665,667274237672.8354,667274237672.8354
363,2021-05-31 06:43:38.267,34910.22215387246,654280242573.6599,654280242573.6599
362,2021-05-31 05:33:38.311,34721.52906415753,648368112038.7708,648368112038.7708
361,2021-05-31 04:34:14.484,34306.8967583359,642465501676.2778,642465501676.2778
360,2021-05-31 03:11:09.170,34570.49978189618,647244453641.5621,647244453641.5621
359,2021-05-31 02:50:19.076,34694.94716449922,649574170675.3483,649574170675.3483
358,2021-05-31 01:54:16.629,34937.54507896414,659703345977.394,659703345977.394
