,Unnamed: 0,market_tms,btc_price,mkt_cap,total_volumes,prev,btc_price2,btc_price3,btc_price4,btc_price5,btc_price6,btc_price7,btc_price8,btc_price9,btc_price10,btc_price11,btc_price12,btc_price13,btc_price14,btc_price15,btc_price16,btc_price17,btc_price18,btc_price19,btc_price20,btc_price24,btc_price72,next,n_bp,sell,go,p_go,p_sell,o3_go,o3_sell,conviction_go,conviction_sell,sell_signal,go_signal,dt,bitcoin,isPartial,buy_q,sell_q,q,sell_rev,buy_cost,TRev,TCost,curr_val,cash_flow,hold_val,pnl,algo_rt,trade_ind
2012,2012,2021-08-07 23:01:52.030,43979.13920837698,825856473843.8218,825856473843.8218,43989.4697118426,43984.30446010979,43976.80173646576,43920.15689537894,43839.876196172416,43768.99857464678,43747.31927264099,43721.588915079046,43712.36945628287,43688.624553978356,43671.280393734916,43660.16139505204,43660.297088689265,43643.97176737462,43639.87822679408,43626.258899231696,43617.16217645441,43604.89441384209,43596.73123434332,43588.55780788777,43550.45600661005,41363.037917608555,44153.15152037554,0.003956701179940625,0,0,0.9781536991623373,0.8438575278702811,0.9559143245784779,0.8159006308671534,19.590800916881953,2.195068191166073,0,1,2021-08-07,20.0,False,0.19590800916881954,0.0,19.022464840876903,0.0,8615.86560727151,68245.97075436988,743206.9951073593,836591.629323382,-674961.0243529894,65968.70881256547,95661.89615782718,2.450110179200686,1
2011,2011,2021-08-07 22:01:06.404,43989.4697118426,826095011706.6523,826095011706.6523,43949.12831380084,43969.29901282172,43863.51205429213,43769.574840382054,43698.120953121135,43680.62321806854,43695.85855751712,43678.513669967375,43664.879651673844,43652.957402270426,43649.042396369165,43629.877545209856,43627.64644605998,43616.29110221554,43612.639571669286,43600.21257120645,43592.62665122979,43584.013342155806,43580.38438143224,43572.72631497494,43520.55422335376,41273.94017678636,44283.24569574579,0.0066783251952706735,0,0,0.9802085646924621,0.8440579149110906,0.9658395726124925,0.8152545421380248,27.140077429381467,2.0536296330694612,0,1,2021-08-07,20.0,False,0.27140077429381465,0.0,18.826556831708086,0.0,11938.776140568389,68245.97075436988,734591.1295000877,828170.2515267062,-666345.1587457178,65984.2045677639,95840.88821322442,2.452482284829221,1
2010,2010,2021-08-07 21:00:54.582,43949.12831380084,825334392732.8999,825334392732.8999,43566.32187772424,43757.72509576254,43675.63762647198,43620.658623635674,43663.12548301595,43657.774405513745,43661.16878241762,43657.15891806144,43641.035152867014,43619.82227302461,43610.71269405055,43602.758158449185,43604.935758371095,43596.403407163474,43587.78557074357,43582.21815189622,43575.40003308181,43571.020883865574,43565.06824851765,43555.982147359246,43484.55937144032,41186.63315337956,44404.79878530382,0.010368134454213918,0,0,0.9802074200188753,0.8385417308691477,0.9541919403492225,0.7910498280395271,17.77847894680749,1.9502857122478865,0,1,2021-08-07,20.0,False,0.17778478946807488,0.0,18.555156057414273,0.0,7813.48652457449,68245.97075436988,722652.3533595193,815482.9344498987,-654406.3826051494,65923.69247070125,95152.859374048,2.443378788533989,1
2009,2009,2021-08-07 20:01:37.294,43566.32187772424,817581294164.4158,817581294164.4158,43620.77843663861,43593.550157181424,43565.67962079937,43613.43986097682,43652.42332801154,43678.75011465929,43653.14905370525,43625.45532083962,43598.60939318221,43590.954888132015,43594.80362284781,43591.529580046525,43587.87105595584,43584.34127000595,43576.65073304885,43572.74367174822,43566.64173464936,43559.58998889272,43546.89604620084,43535.92241472597,43443.99913156998,41100.82565822148,44487.76073656816,0.021150255957574027,0,0,0.9822412843715832,0.838011286345285,0.9638787084201549,0.8006945261988229,21.713559319561515,2.018384420586549,0,1,2021-08-07,20.0,False,0.21713559319561515,0.0,18.3773712679462,0.0,9459.799144270759,68245.97075436988,714838.8668349448,800634.4719257853,-646592.896080575,65349.48281658636,88692.09302862399,2.3571965562076804,1
2008,2008,2021-08-07 19:00:04.614,43620.77843663861,818519479318.9462,818519479318.9462,43454.83973219603,43537.80908441732,43661.20010115426,43724.88151766592,43705.07690130704,43658.32409713785,43597.76158797399,43582.55384437155,43583.30038308182,43580.92474743473,43588.25553724524,43588.053020352054,43580.811484056045,43578.357145045076,43568.836610447586,43563.029270383005,43552.53824313607,43542.400842635194,43524.94878325109,43508.2817298188,43401.61253974658,41016.095023459355,44544.17215031765,0.021168666556932614,0,0,0.9782523992906828,0.83922889933703,0.9687703760290383,0.8003353187915062,32.867946906289795,1.8880833165589799,0,1,2021-08-07,20.0,False,0.32867946906289797,0.0,18.160235674750584,0.0,14337.254296664687,68245.97075436988,705379.0676906741,792163.6167254355,-637133.0969363042,65431.16765495791,89599.35213417333,2.369368075573142,1
2007,2007,2021-08-07 18:01:15.408,43454.83973219603,816045475014.9459,816045475014.9459,44114.34250358636,43784.59111789119,43788.562934177586,43717.60011753379,43611.57129296865,43575.9850078564,43567.34610076911,43559.31077737135,43578.54911178763,43583.69927665131,43587.85050345887,43585.042663030166,43575.90280603409,43567.103101147564,43557.22193031844,43547.09871673096,43532.263442134325,43516.67159036496,43491.614676386496,43471.89323913948,43358.03420376568,40932.432712353744,44598.786489693455,0.026324956312055336,0,0,0.9842028157459304,0.8481378960609859,0.9790203909143202,0.807642526957256,28.021259626445584,2.0154149378869137,0,1,2021-08-07,20.0,False,0.2802125962644558,0.0,17.831556205687686,0.0,12176.59346161448,68245.97075436988,691041.8133940094,774867.417093804,-622795.8426396395,65182.25959829404,86889.31485587044,2.3330209077033057,1
2006,2006,2021-08-07 17:02:11.882,44114.34250358636,819521644141.1014,819521644141.1014,43470.72699734159,43792.53475046398,43646.63730089,43558.214013278244,43540.39872274415,43514.146776242786,43551.275453973605,43559.49343512965,43588.84944151497,43589.203264522694,43582.23482260147,43572.31434203198,43558.30339626103,43548.01553707309,43536.97550314346,43520.6872631565,43501.07973859562,43481.59493813637,43452.171801892444,43428.578874516665,43312.20521564143,40849.87642720666,44649.372870932544,0.012128263439553422,0,0,0.982256305825794,0.8473434779430702,0.9860538604091202,0.7847250371427466,37.088992232946325,1.985913846429418,0,1,2021-08-07,20.0,False,0.3708899223294633,0.0,17.55134360942323,0.0,16361.565064770486,68245.97075436988,678865.2199323949,774265.9833842281,-610619.249178025,66171.51375537954,97475.22045082349,2.473069224487842,1
2005,2005,2021-08-07 16:01:02.240,43470.72699734159,817381885986.8513,817381885986.8513,43530.75270529045,43500.739851316015,43469.790725666484,43453.1811873141,43487.89482974142,43522.23876849518,43567.71141628569,43592.19093743652,43589.5570875304,43585.9100910935,43562.39386146249,43553.59278251691,43537.72767788519,43525.02519717661,43504.39902316952,43489.90337545371,43462.11013767714,43443.14419219618,43404.98594714088,43383.09153761965,43263.83342011322,40769.2428993546,44678.94266920063,0.027793776532261116,0,0,0.9781534873815853,0.8472268514868925,0.9661251239523702,0.8083513085383754,29.964633969010823,1.9502964548329007,0,1,2021-08-07,20.0,False,0.29964633969010823,0.0,17.180453687093767,0.0,13025.844228421376,68245.97075436988,662503.6548676244,746846.8119221239,-594257.6841132545,65206.09049601239,87383.03731285696,2.3401054510115245,1
2004,2004,2021-08-07 15:00:28.240,43530.75270529045,818287130820.6472,818287130820.6472,43346.93049474344,43438.841600016945,43436.57164896172,43488.90583326379,43556.582707248934,43601.288212570165,43616.67045858736,43618.33899310462,43582.26309465659,43572.86921583539,43544.7917035713,43531.71677710586,43512.32271646803,43498.051590200936,43475.4077277379,43457.68236736476,43424.17824671523,43401.93451760339,43361.19712809845,43335.128948058875,43207.647793307515,40690.91764512742,44689.73435347683,0.026624433903839284,0,0,0.9842164756734444,0.8530585619855104,0.9871835219972656,0.8313686544728169,35.87599951550932,2.162591138032317,0,1,2021-08-07,20.0,False,0.3587599951550932,0.0,16.880807347403653,0.0,15617.092629647563,68245.97075436988,649477.8106392031,734834.2501054785,-581231.8398848332,65296.12905793567,88306.28116270958,2.3523968792140426,1
2003,2003,2021-08-07 14:01:30.215,43346.93049474344,814010620659.0112,814010620659.0112,43521.672901069534,43434.301697906485,43541.240017565855,43613.280617323435,43645.9937178914,43659.07465304123,43620.007527621856,43603.71506011565,43563.47533701417,43540.466297264684,43518.64185064039,43502.77923170179,43483.78046393384,43467.95045210441,43439.95700699164,43420.10566631062,43379.690788491556,43351.65228447632,43309.06076801931,43281.46726454608,43137.394098377285,40614.33807495928,44693.31931097611,0.03106076487690279,0,0,0.9820616945914606,0.8550065624742245,0.9814462963605446,0.8494850633233995,82.32153048845957,2.2941516929917674,0,1,2021-08-07,20.0,False,0.8232153048845957,0.0,16.522047352248563,0.0,35683.856603041604,68245.97075436988,633860.7180095555,716180.0382087784,-565614.7472551856,65020.395742115164,85544.89521147759,2.3156624815199063,1
2002,2002,2021-08-07 13:01:49.653,43521.672901069534,817300347606.4182,817300347606.4182,43774.68377338093,43648.17833722523,43685.321217081,43701.94806071278,43672.15558819105,43649.41044727999,43587.42259260945,43552.72681926412,43517.457257515176,43498.20812427016,43486.91661276317,43469.99626375716,43452.120440274964,43433.12930691157,43400.2543256296,43369.8587290285,43323.613780461084,43293.061685914676,43253.87376107286,43221.28345264083,43052.407334324285,40538.975419260954,44677.03238359222,0.026546761774276506,0,0,0.9821806383287731,0.8672619837767093,0.9859360392740287,0.877148981682326,36.90851099499632,2.619215956793833,0,0,2021-08-07,20.0,False,0.0,0.0,15.698832047363965,0.0,0.0,68245.97075436988,598176.8614065138,683239.4332942022,-529930.890652144,65282.5093516043,88026.03329045392,2.348386178238884,0
2001,2001,2021-08-07 12:00:16.685,43774.68377338093,821775520352.919,821775520352.919,43670.24442049261,43722.46409693677,43718.57490434456,43689.021327785136,43626.66530636891,43561.60921912393,43518.03104591879,43481.13749128022,43478.95899102513,43459.54132858396,43453.075914751134,43437.066110510044,43414.13817354815,43385.18711579087,43339.46313242738,43305.970001464164,43262.50959136828,43224.67183042174,43188.69314420881,43153.75582785486,42953.23996820155,40465.02783400064,44622.615456026746,0.01937036683201443,0,0,0.9840290020695799,0.8629452853585007,0.9828423330361518,0.868768510598058,107.76664677183616,2.7480497714491117,0,0,2021-08-07,20.0,False,0.0,0.0,15.698832047363965,0.0,0.0,68245.97075436988,598176.8614065138,687211.4084847758,-529930.890652144,65662.02566007139,91618.49217256044,2.3953040779896773,0
2000,2000,2021-08-07 11:00:57.490,43670.24442049261,820104774448.9268,820104774448.9268,43759.127003012094,43714.68571175235,43659.46775122572,43580.55401772909,43496.553131878936,43456.9612858027,43444.24393664165,43432.88525095128,43440.1236661428,43432.28613422539,43421.05630626893,43397.03394732419,43356.23605803356,43323.50374987918,43272.476870500934,43232.37763130897,43186.83406947521,43152.53615466792,43118.818511500926,43079.582559431525,42843.157829711614,40392.17138257756,44539.801478938505,0.019911888975777003,0,0,0.980076530444856,0.8587003997851018,0.9759840910152933,0.8767658045690967,35.071163418277834,2.574813912978713,0,0,2021-08-07,20.0,False,0.0,0.0,15.698832047363965,0.0,0.0,68245.97075436988,598176.8614065138,685571.8326246467,-529930.890652144,65505.36663073891,90135.57534176383,2.3760029136218437,0
1999,1999,2021-08-07 10:00:11.288,43759.127003012094,822055020055.6958,822055020055.6958,43449.37257838608,43604.24979069909,43501.640284232475,43423.53696756892,43417.369439726455,43393.311467012456,43421.526565260916,43421.653969321116,43424.44860230796,43406.996339101104,43373.01158837944,43345.1537831714,43290.7714417248,43246.67131372558,43192.27839211699,43153.064749411584,43118.2382398606,43080.63875303156,43040.34660736216,42993.55794758587,42725.275058529696,40319.36795980944,44452.150335039405,0.015837229384845886,0,0,0.9801135250235784,0.8487053673209639,0.9741855819639457,0.8742825154879346,36.1329429588959,2.1911814660583007,0,0,2021-08-07,20.0,False,0.0,0.0,15.698832047363965,0.0,0.0,68245.97075436988,598176.8614065138,686967.1853595561,-529930.890652144,65638.69050451813,91397.604202894,2.392434911488717,0
1998,1998,2021-08-07 09:00:57.879,43449.37257838608,814695446281.6058,814695446281.6058,43348.688977145626,43399.03077776585,43345.43365090537,43347.85118088552,43369.25349429847,43402.360457605384,43421.78137338133,43417.80197896809,43389.54407589422,43371.269577311126,43317.295977963346,43272.045773100435,43202.57118572634,43161.368243074336,43113.85110670616,43077.32397729469,43043.03926620251,43003.25205683118,42946.76928780959,42895.22083019484,42602.487851874066,40246.488841084756,44366.21841952979,0.021101474813926213,0,0,0.9800651228568181,0.8464003066339715,0.9740148719664908,0.8851252601618129,33.91887980164844,2.0538421422362125,0,0,2021-08-07,20.0,False,0.0,0.0,15.698832047363965,0.0,0.0,68245.97075436988,598176.8614065138,682104.4026714244,-529930.890652144,65174.05886757912,86999.45315170134,2.3348785492778212,0
1997,1997,2021-08-07 08:01:40.068,43348.688977145626,814008974805.0095,814008974805.0095,43234.98407094415,43291.83652404489,43350.268710865654,43388.4547021979,43435.467420912304,43438.119702160504,43413.82258455486,43405.14758181787,43352.995078728025,43307.4574313663,43226.795568237525,43178.90848282982,43120.16530042234,43075.681336399015,43040.79684788321,43002.43492434656,42963.464847459865,42915.46652741363,42843.672372580084,42786.24120339714,42475.12639995091,40173.326692586146,44287.51800185666,0.021657610572859642,0,0,0.9798693039771436,0.8461861070049997,0.9640556167280593,0.8992087735516272,19.82529364964011,1.892645027271253,0,0,2021-08-07,20.0,False,0.0,0.0,15.698832047363965,0.0,0.0,68245.97075436988,598176.8614065138,680523.7877256268,-529930.890652144,65023.03346571844,85569.86360776442,2.3159931034727674,0
1996,1996,2021-08-07 07:00:34.532,43234.98407094415,811574345244.7141,811574345244.7141,43582.4177244287,43408.70089768642,43426.64069353015,43455.284624305,43440.7719834087,43443.951673723706,43396.472579080895,43346.61997445188,43261.91978400457,43206.029576376044,43131.0213974221,43078.40461111996,43031.1973723757,42991.34920975405,42964.07300080991,42922.87017396419,42867.46820736743,42812.864442664984,42728.8100342142,42665.97054926785,42339.955334254446,40099.808462556226,44221.184663706386,0.022810245313008126,0,0,0.9798698646581606,0.850015488112063,0.9660103519399098,0.9090887571540106,21.65943214714627,1.94265903738442,0,0,2021-08-07,20.0,False,0.0,0.0,15.698832047363965,0.0,0.0,68245.97075436988,598176.8614065138,678738.7535002085,-529930.890652144,64852.47610641622,83955.38674164828,2.2945594645281724,0
1995,1995,2021-08-07 06:01:43.438,43582.4177244287,814874617258.6486,814874617258.6486,43306.74325431904,43444.58048937387,43483.92855507986,43486.16950531976,43447.131364038716,43381.934307705444,43296.767369822875,43233.39966648458,43150.1393687475,43081.88379093439,43025.78782481781,42972.96193101255,42951.50104713241,42911.1627957219,42881.66734711846,42830.68113841711,42758.26067796256,42697.52585585648,42603.1310643215,42533.32839121758,42195.047148663325,40026.04086930471,44159.49302592932,0.0132410116655175,0,0,0.9861197601405517,0.8456432351849937,0.9906730623960716,0.9090063571911615,33.83563691682575,1.8952279731638608,0,0,2021-08-07,20.0,False,0.0,0.0,15.698832047363965,0.0,0.0,68245.97075436988,598176.8614065138,684193.0560738646,-529930.890652144,65373.62658664305,88888.53883507755,2.359700287045709,0
1994,1994,2021-08-07 05:01:04.349,43306.74325431904,818028304168.7993,818028304168.7993,43739.809987252665,43523.27662078585,43488.41045555966,43412.78748637688,43316.73725137216,43254.93509917304,43170.03196314629,43091.10413891366,43013.62821312127,42953.653898197976,42920.136037207274,42882.43862588537,42870.82454431137,42832.14352435979,42779.69492971576,42725.28173847274,42636.791033750385,42568.01848058785,42463.5257181137,42386.37046390925,42038.40323659147,39952.31235903721,44087.29196514542,0.018023722223641014,0,0,0.9818928826854834,0.841148064837044,0.970996372322557,0.9035088725244802,27.08698730758159,1.9261451221949184,0,0,2021-08-07,20.0,False,0.0,0.0,15.698832047363965,0.0,0.0,68245.97075436988,598176.8614065138,679865.2888678669,-529930.890652144,64960.114881478556,84974.28333424432,2.308099338944861,0
1993,1993,2021-08-07 04:00:52.152,43739.809987252665,816697828202.8867,816697828202.8867,43167.27859341427,43453.54429033346,43337.16451719409,43259.796614434104,43193.13294697393,43099.40031822571,43012.17631468104,42932.44735094067,42893.67958327465,42842.86360629743,42844.741214563444,42811.433331593194,42793.462504408206,42746.79358473769,42670.86854722971,42605.70808925416,42499.24592742531,42420.294801883814,42309.21520970481,42226.49438981338,41870.272258899175,39879.781342047514,44010.37470899365,0.006185777254630098,0,0,0.9817234746855924,0.8413445328101993,0.9619186114012519,0.8995013158317111,17.624962243222264,1.9580204628693907,0,0,2021-08-07,20.0,False,0.0,0.0,15.698832047363965,0.0,0.0,68245.97075436988,598176.8614065138,686663.9307734926,-529930.890652144,65609.714980879,91123.32514046958,2.3888693948301123,0
1992,1992,2021-08-07 03:01:43.145,43167.27859341427,810618372185.544,810618372185.544,43274.290894695165,43220.78474405472,43182.42871167412,43105.62030074879,43005.66768947748,42921.95401938548,42852.7183872003,42803.38532538081,42792.047629320194,42772.010823560595,42778.12544862294,42754.78284992337,42700.124665067175,42645.95126041443,42540.547631278605,42463.88115419696,42341.343676342316,42255.2953070056,42143.773569921956,42053.05178983859,41697.79565816322,39809.822113931084,43936.208613669325,0.017812798149670073,0,0,0.9859950147233972,0.8386212133070836,0.9778281212230531,0.9116152570653576,61.853429958176704,2.0462683086228264,0,0,2021-08-07,20.0,False,0.0,0.0,15.698832047363965,0.0,0.0,68245.97075436988,598176.8614065138,677675.8565797803,-529930.890652144,64750.9178901214,82994.04803751496,2.281743189777651,0
1991,1991,2021-08-07 02:01:50.589,43274.290894695165,812625709000.2515,812625709000.2515,43013.85446389188,43144.072679293524,43028.81188982346,42927.83593175036,42838.240349293475,42767.64403081267,42754.052263561316,42723.80569535604,42751.97401780097,42743.42283008343,42731.44025122379,42688.98019614772,42591.77785576168,42518.79664417092,42387.21467711532,42297.85270844121,42169.246937668875,42071.075750177384,41962.33000975523,41868.80693762924,41531.743530299726,39742.72187019401,43854.55735755407,0.013409034576001178,0,0,0.9819689605245798,0.8319196581140449,0.9707427654913751,0.9157047281014147,40.35702311713069,1.8277563880520815,0,0,2021-08-07,20.0,False,0.0,0.0,15.698832047363965,0.0,0.0,68245.97075436988,598176.8614065138,679355.8247245911,-529930.890652144,64911.43634204275,84513.49773040437,2.301981630556918,0
1990,1990,2021-08-07 01:00:22.563,43013.85446389188,804997346835.8539,804997346835.8539,42813.24773681491,42913.5511003534,42826.85997367725,42740.38846778019,42697.04771233185,42670.86613430469,42693.55912715076,42709.28565238334,42734.871642365884,42722.276521632004,42646.52014107163,42582.82385130011,42445.815432580144,42354.722801849835,42208.49073976709,42100.952276326134,41972.9045626859,41871.7332544679,41775.28386550325,41682.316918054516,41379.262406579895,39679.123568197225,43771.589328782095,0.01761606520351,0,0,0.9820702084799132,0.8291544124838345,0.9802545875855468,0.9161554242290922,82.15041254980666,1.7778084804778633,0,0,2021-08-07,20.0,False,0.0,0.0,15.698832047363965,0.0,0.0,68245.97075436988,598176.8614065138,675267.2769383955,-529930.890652144,64520.781695837824,80815.60459041366,2.252551541786838,0
